2025-12-16 17:03:38,835 - Epoch 84/2000: Train Loss=0.0242, Train Acc=0.0277, Val Loss=0.0278, Val Acc=0.0121, Val F1=0.0208, LR=0.000071
2025-12-16 17:03:39,059 - Epoch 85/2000: Train Loss=0.0102, Train Acc=0.0380, Val Loss=0.0277, Val Acc=0.0121, Val F1=0.0207, LR=0.000063
2025-12-16 17:03:39,282 - Epoch 86/2000: Train Loss=0.0137, Train Acc=0.0334, Val Loss=0.0276, Val Acc=0.0114, Val F1=0.0187, LR=0.000055
2025-12-16 17:03:39,508 - Epoch 87/2000: Train Loss=0.0138, Train Acc=0.0318, Val Loss=0.0275, Val Acc=0.0114, Val F1=0.0188, LR=0.000049
2025-12-16 17:03:39,728 - Epoch 88/2000: Train Loss=0.0101, Train Acc=0.0382, Val Loss=0.0273, Val Acc=0.0128, Val F1=0.0205, LR=0.000042
2025-12-16 17:03:39,949 - Epoch 89/2000: Train Loss=0.0098, Train Acc=0.0384, Val Loss=0.0272, Val Acc=0.0128, Val F1=0.0206, LR=0.000036
2025-12-16 17:03:40,176 - Epoch 90/2000: Train Loss=0.0109, Train Acc=0.0381, Val Loss=0.0271, Val Acc=0.0128, Val F1=0.0205, LR=0.000031
2025-12-16 17:03:40,400 - Epoch 91/2000: Train Loss=0.0195, Train Acc=0.0258, Val Loss=0.0270, Val Acc=0.0128, Val F1=0.0204, LR=0.000025
2025-12-16 17:03:40,621 - Epoch 92/2000: Train Loss=0.0327, Train Acc=0.0243, Val Loss=0.0268, Val Acc=0.0128, Val F1=0.0205, LR=0.000021
2025-12-16 17:03:40,842 - Epoch 93/2000: Train Loss=0.0136, Train Acc=0.0336, Val Loss=0.0267, Val Acc=0.0128, Val F1=0.0205, LR=0.000017
2025-12-16 17:03:41,064 - Epoch 94/2000: Train Loss=0.0100, Train Acc=0.0372, Val Loss=0.0266, Val Acc=0.0135, Val F1=0.0223, LR=0.000013
2025-12-16 17:03:41,286 - Epoch 95/2000: Train Loss=0.0108, Train Acc=0.0369, Val Loss=0.0265, Val Acc=0.0135, Val F1=0.0222, LR=0.000010
2025-12-16 17:03:41,506 - Epoch 96/2000: Train Loss=0.0103, Train Acc=0.0366, Val Loss=0.0264, Val Acc=0.0135, Val F1=0.0222, LR=0.000007
2025-12-16 17:03:41,727 - Epoch 97/2000: Train Loss=0.0296, Train Acc=0.0257, Val Loss=0.0263, Val Acc=0.0135, Val F1=0.0218, LR=0.000005
2025-12-16 17:03:41,949 - Epoch 98/2000: Train Loss=0.0177, Train Acc=0.0288, Val Loss=0.0261, Val Acc=0.0135, Val F1=0.0217, LR=0.000003
